lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
53.58,-1.78,0,6,violent,0.0,1.0986122886681096,violent,0.7276,True,0.0836,0.1888,0.7276,72.8,West Yorkshire,medium
53.58,-1.78,1,8,violent,0.0,1.0821955300387673,violent,0.7793,True,0.0797,0.141,0.7793,77.9,West Yorkshire,medium
53.58,-1.78,2,11,violent,0.18181818181818182,1.0670895187820832,violent,0.7807,True,0.0792,0.1401,0.7807,78.1,West Yorkshire,medium
53.58,-1.78,3,4,violent,0.25,1.0397207708399179,property,0.4827,False,0.0798,0.4827,0.4375,43.7,West Yorkshire,uncertain
53.58,-1.77,0,12,violent,0.08333333333333333,0.9184277849930976,violent,0.7891,True,0.0766,0.1343,0.7891,78.9,West Yorkshire,medium
53.58,-1.77,1,12,violent,0.5,0.8675632284814613,violent,0.7891,True,0.0766,0.1342,0.7891,78.9,West Yorkshire,medium
53.58,-1.77,2,14,violent,0.35714285714285715,0.9799711820833054,violent,0.7735,True,0.085,0.1415,0.7735,77.4,West Yorkshire,medium
53.58,-1.77,3,16,violent,0.3125,0.9840865030829147,violent,0.7891,True,0.0766,0.1342,0.7891,78.9,West Yorkshire,medium
53.58,-1.76,0,11,violent,0.09090909090909091,1.0361987848192837,violent,0.7883,True,0.0769,0.1348,0.7883,78.8,West Yorkshire,medium
53.58,-1.76,1,12,violent,0.5,0.8675632284814613,violent,0.7858,True,0.0775,0.1366,0.7858,78.6,West Yorkshire,medium
53.58,-1.76,2,6,violent,1.0,4.3446531758480495e-08,violent,0.7894,True,0.0766,0.1341,0.7894,78.9,West Yorkshire,medium
53.58,-1.76,3,13,property,0.07692307692307693,1.0928305535284886,violent,0.7892,False,0.0766,0.1342,0.7892,78.9,West Yorkshire,medium
53.58,-1.71,0,5,violent,0.2,0.6730116880595105,violent,0.776,True,0.0808,0.1431,0.776,77.6,West Yorkshire,medium
53.58,-1.71,1,3,violent,0.0,1.0986122886681096,violent,0.7885,True,0.0769,0.1346,0.7885,78.9,West Yorkshire,medium
53.58,-1.71,3,4,violent,0.25,1.0397207708399179,violent,0.5006,True,0.3388,0.1605,0.5006,50.1,West Yorkshire,uncertain
53.58,-1.67,0,3,violent,1.0,4.3446531758480495e-08,violent,0.789,True,0.0767,0.1343,0.789,78.9,West Yorkshire,medium
