lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
33.79,-118.29,1,36,property,0.19444444444444445,1.0566995224860514,property,0.7642,True,0.1371,0.7642,0.0987,9.9,LA,medium
33.79,-118.29,2,56,property,0.26785714285714285,0.9791009033976132,property,0.7634,True,0.1371,0.7634,0.0995,10.0,LA,medium
33.79,-118.29,3,64,property,0.15625,1.0752094963414274,property,0.7547,True,0.1358,0.7547,0.1095,11.0,LA,medium
33.79,-118.28,0,38,property,0.10526315789473684,1.0795295733255184,property,0.7639,True,0.1371,0.7639,0.099,9.9,LA,medium
33.79,-118.28,1,37,property,0.05405405405405406,1.0774012677912757,property,0.7641,True,0.1371,0.7641,0.0987,9.9,LA,medium
33.79,-118.28,2,59,violent,0.05084745762711865,1.0556101660575166,property,0.7532,False,0.1356,0.7532,0.1111,11.1,LA,medium
33.79,-118.28,3,84,property,0.07142857142857142,1.060944240790747,property,0.7062,True,0.1276,0.7062,0.1662,16.6,LA,medium
33.79,-118.27,0,30,property,0.3333333333333333,0.9833122247384489,property,0.7637,True,0.1371,0.7637,0.0992,9.9,LA,medium
33.79,-118.27,1,35,property,0.08571428571428572,1.0674862001343326,property,0.7632,True,0.1371,0.7632,0.0997,10.0,LA,medium
33.79,-118.27,2,67,property,0.07462686567164178,1.0573542072630249,property,0.7436,True,0.1398,0.7436,0.1166,11.7,LA,medium
33.79,-118.27,3,53,property,0.09433962264150944,1.0411695840718667,property,0.7524,True,0.1365,0.7524,0.1111,11.1,LA,medium
33.79,-118.26,0,16,violent,0.0625,1.0433534269422906,property,0.7077,False,0.128,0.7077,0.1643,16.4,LA,medium
33.79,-118.26,1,23,property,0.2608695652173913,1.0217278604945916,property,0.7493,True,0.1439,0.7493,0.1068,10.7,LA,medium
33.79,-118.26,2,47,property,0.1702127659574468,1.0307403425838975,property,0.7362,True,0.1399,0.7362,0.1239,12.4,LA,medium
33.79,-118.26,3,41,violent,0.21951219512195122,1.0472953739774211,property,0.6945,False,0.1256,0.6945,0.1799,18.0,LA,medium
33.79,-118.25,0,18,violent,0.0,1.0688206728265008,property,0.7404,False,0.142,0.7404,0.1176,11.8,LA,medium
33.79,-118.25,1,26,property,0.11538461538461539,0.9632492517543758,property,0.7601,True,0.1367,0.7601,0.1032,10.3,LA,medium
33.79,-118.25,2,56,other,0.03571428571428571,1.003498209993825,property,0.7604,False,0.1367,0.7604,0.1029,10.3,LA,medium
33.79,-118.25,3,51,other,0.09803921568627451,1.046160739813701,property,0.6793,False,0.1225,0.6793,0.1982,19.8,LA,medium
33.79,-118.24000000000001,0,10,violent,0.1,1.0888999753452238,property,0.6772,False,0.122,0.6772,0.2008,20.1,LA,medium
33.79,-118.24000000000001,1,10,violent,0.0,1.0549201679861442,property,0.7299,False,0.1374,0.7299,0.1326,13.3,LA,medium
33.79,-118.24000000000001,2,13,property,0.07692307692307693,1.0123308391031733,property,0.7612,True,0.1369,0.7612,0.1019,10.2,LA,medium
33.79,-118.24000000000001,3,17,property,0.17647058823529413,0.9560443809671457,property,0.685,True,0.1235,0.685,0.1915,19.1,LA,medium
33.79,-118.23,2,8,other,1.0,4.34465315364359e-08,property,0.7486,False,0.1465,0.7486,0.1049,10.5,LA,medium
33.8,-118.31,1,5,property,0.2,0.6730116880595106,property,0.7459,True,0.1416,0.7459,0.1125,11.3,LA,medium
33.8,-118.31,2,10,violent,0.4,0.9502705392332347,property,0.76,False,0.1368,0.76,0.1031,10.3,LA,medium
33.8,-118.31,3,14,property,0.5,0.7589367727620596,property,0.7494,True,0.1429,0.7494,0.1077,10.8,LA,medium
33.8,-118.3,0,25,other,0.12,1.0133126873497391,property,0.7455,False,0.1401,0.7455,0.1144,11.4,LA,medium
33.8,-118.3,1,27,other,0.2222222222222222,1.013261884144225,property,0.7496,False,0.1447,0.7496,0.1057,10.6,LA,medium
33.8,-118.3,2,42,other,0.023809523809523808,1.0862643665416605,property,0.7636,False,0.1371,0.7636,0.0993,9.9,LA,medium
33.8,-118.3,3,42,property,0.23809523809523808,1.0391536629758822,property,0.7526,True,0.1377,0.7526,0.1097,11.0,LA,medium
33.8,-118.29,0,5,property,0.0,1.0549201679861442,property,0.6828,True,0.1232,0.6828,0.194,19.4,LA,medium
33.8,-118.29,1,10,property,0.0,0.6931472015900639,property,0.7587,True,0.1367,0.7587,0.1045,10.5,LA,medium
