lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
41.660000000000004,-87.62,2,81,property,0.06172839506172839,0.9037958567458306,violent,0.4983,False,0.0078,0.494,0.4983,49.8,Chicago,uncertain
41.660000000000004,-87.62,3,119,violent,0.03361344537815126,1.0035832168540602,violent,0.552,True,0.0084,0.4396,0.552,55.2,Chicago,medium
41.660000000000004,-87.61,0,249,property,0.11646586345381527,0.9981682101589353,violent,0.5611,False,0.0085,0.4304,0.5611,56.1,Chicago,medium
41.660000000000004,-87.61,1,271,property,0.02214022140221402,1.005109878467071,property,0.5646,True,0.0068,0.5646,0.4286,42.9,Chicago,medium
41.660000000000004,-87.61,2,323,violent,0.05572755417956656,0.9679175395387791,violent,0.5679,True,0.0086,0.4235,0.5679,56.8,Chicago,medium
41.660000000000004,-87.61,3,326,violent,0.1687116564417178,0.9255778785768304,violent,0.5668,True,0.0086,0.4246,0.5668,56.7,Chicago,medium
41.660000000000004,-87.60000000000001,0,325,violent,0.08307692307692308,0.9606019628157941,violent,0.5681,True,0.0086,0.4233,0.5681,56.8,Chicago,medium
41.660000000000004,-87.60000000000001,1,354,violent,0.011299435028248588,1.0200806976063843,violent,0.5376,True,0.0082,0.4541,0.5376,53.8,Chicago,uncertain
41.660000000000004,-87.60000000000001,2,477,violent,0.18448637316561844,0.9620589373619348,violent,0.5633,True,0.0086,0.4281,0.5633,56.3,Chicago,medium
41.660000000000004,-87.60000000000001,3,532,violent,0.04887218045112782,0.9133187391456619,violent,0.56,True,0.0086,0.4314,0.56,56.0,Chicago,medium
41.660000000000004,-87.59,0,20,violent,0.0,0.9489154358953991,violent,0.5507,True,0.0084,0.441,0.5507,55.1,Chicago,medium
41.660000000000004,-87.59,1,25,property,0.04,0.915594938493882,violent,0.5516,False,0.0085,0.4399,0.5516,55.2,Chicago,medium
41.660000000000004,-87.59,2,49,property,0.16326530612244897,0.8667637092885128,violent,0.5563,False,0.0085,0.4352,0.5563,55.6,Chicago,medium
41.660000000000004,-87.59,3,29,property,0.034482758620689655,1.0588032571034944,violent,0.5566,False,0.0085,0.4349,0.5566,55.7,Chicago,medium
41.660000000000004,-87.58,0,5,property,1.0,4.3446531758480495e-08,property,0.7822,True,0.0035,0.7822,0.2143,21.4,Chicago,medium
41.660000000000004,-87.58,3,3,property,1.0,4.3446531758480495e-08,property,0.7817,True,0.0035,0.7817,0.2148,21.5,Chicago,medium
41.660000000000004,-87.57000000000001,0,4,property,1.0,4.3446531758480495e-08,property,0.7826,True,0.0035,0.7826,0.2139,21.4,Chicago,medium
41.660000000000004,-87.57000000000001,2,5,property,1.0,4.3446531758480495e-08,property,0.7827,True,0.0035,0.7827,0.2138,21.4,Chicago,medium
41.660000000000004,-87.57000000000001,3,4,property,0.5,0.5623351657797391,property,0.6141,True,0.0061,0.6141,0.3798,38.0,Chicago,medium
41.660000000000004,-87.56,0,34,property,0.23529411764705882,1.0027399543973452,property,0.7841,True,0.0034,0.7841,0.2125,21.3,Chicago,medium
41.660000000000004,-87.56,1,44,property,0.22727272727272727,0.9060572229474037,property,0.7839,True,0.0034,0.7839,0.2127,21.3,Chicago,medium
41.660000000000004,-87.56,2,57,property,0.2982456140350877,0.9060084344788748,property,0.7823,True,0.0035,0.7823,0.2142,21.4,Chicago,medium
41.660000000000004,-87.56,3,57,violent,0.19298245614035087,1.0380471813202101,property,0.784,False,0.0034,0.784,0.2126,21.3,Chicago,medium
41.660000000000004,-87.55,0,106,property,0.32075471698113206,0.9507459081352947,property,0.7834,True,0.0034,0.7834,0.2132,21.3,Chicago,medium
41.660000000000004,-87.55,1,71,property,0.014084507042253521,1.0972133767041512,property,0.784,True,0.0034,0.784,0.2126,21.3,Chicago,medium
41.660000000000004,-87.55,2,140,violent,0.007142857142857143,1.0916198387564175,property,0.7811,False,0.0035,0.7811,0.2154,21.5,Chicago,medium
41.660000000000004,-87.55,3,149,violent,0.006711409395973154,1.0720276836957197,property,0.7827,False,0.0035,0.7827,0.2138,21.4,Chicago,medium
41.660000000000004,-87.54,0,44,property,0.06818181818181818,0.9658066249070486,property,0.7829,True,0.0035,0.7829,0.2136,21.4,Chicago,medium
41.660000000000004,-87.54,1,19,property,0.15789473684210525,1.045978165699395,property,0.7839,True,0.0035,0.7839,0.2127,21.3,Chicago,medium
41.660000000000004,-87.54,2,47,property,0.02127659574468085,1.0311152951423803,property,0.7534,True,0.004,0.7534,0.2426,24.3,Chicago,medium
41.660000000000004,-87.54,3,53,violent,0.1509433962264151,0.8593034771784622,property,0.7833,False,0.0034,0.7833,0.2133,21.3,Chicago,medium
41.67,-87.66,0,50,property,0.3,0.8298058102105388,property,0.7829,True,0.0034,0.7829,0.2137,21.4,Chicago,medium
41.67,-87.66,1,54,property,0.2037037037037037,0.9649166066545354,property,0.7822,True,0.0035,0.7822,0.2144,21.4,Chicago,medium
41.67,-87.66,2,61,property,0.04918032786885246,1.085141361281851,property,0.7616,True,0.0038,0.7616,0.2346,23.5,Chicago,medium
41.67,-87.66,3,87,property,0.1724137931034483,0.953299400177821,property,0.7633,True,0.0038,0.7633,0.2329,23.3,Chicago,medium
41.67,-87.65,0,95,property,0.24210526315789474,0.9940215957091427,property,0.7702,True,0.0037,0.7702,0.2261,22.6,Chicago,medium
41.67,-87.65,1,85,property,0.10588235294117647,0.967442733828719,property,0.7812,True,0.0035,0.7812,0.2153,21.5,Chicago,medium
41.67,-87.65,2,98,property,0.19387755102040816,0.9451860780992043,violent,0.5506,False,0.0084,0.441,0.5506,55.1,Chicago,medium
41.67,-87.65,3,104,property,0.21153846153846154,0.8497802778115935,violent,0.5458,False,0.0083,0.4459,0.5458,54.6,Chicago,uncertain
41.67,-87.64,0,251,property,0.1952191235059761,0.9209790850034756,violent,0.5153,False,0.0079,0.4768,0.5153,51.5,Chicago,uncertain
41.67,-87.64,1,251,property,0.13147410358565736,0.9947365605960155,property,0.7729,True,0.0036,0.7729,0.2235,22.4,Chicago,medium
41.67,-87.64,2,378,property,0.10052910052910052,0.9664268894816301,violent,0.5467,False,0.0083,0.445,0.5467,54.7,Chicago,uncertain
41.67,-87.64,3,399,property,0.10025062656641603,0.9809957755391738,violent,0.5545,False,0.0084,0.4371,0.5545,55.4,Chicago,medium
41.67,-87.63,0,229,property,0.38427947598253276,0.8521365824074845,property,0.7829,True,0.0034,0.7829,0.2137,21.4,Chicago,medium
41.67,-87.63,1,222,property,0.0990990990990991,1.0181084018236692,property,0.7831,True,0.0034,0.7831,0.2135,21.3,Chicago,medium
41.67,-87.63,2,303,property,0.0627062706270627,0.9895714518283907,property,0.6557,True,0.0054,0.6557,0.3389,33.9,Chicago,medium
41.67,-87.63,3,324,property,0.22530864197530864,0.8608260621935759,property,0.7436,True,0.0041,0.7436,0.2523,25.2,Chicago,medium
41.67,-87.62,0,245,property,0.11428571428571428,1.0133321228853225,property,0.7786,True,0.0035,0.7786,0.2179,21.8,Chicago,medium
41.67,-87.62,1,278,violent,0.10071942446043165,1.0141956495920512,property,0.7803,False,0.0035,0.7803,0.2162,21.6,Chicago,medium
41.67,-87.62,2,368,property,0.035326086956521736,0.992468347278579,property,0.5569,True,0.0069,0.5569,0.4362,43.6,Chicago,medium
41.67,-87.62,3,370,property,0.008108108108108109,0.9405839844455267,property,0.7429,True,0.0041,0.7429,0.253,25.3,Chicago,medium
41.67,-87.60000000000001,0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.55,True,0.0085,0.4415,0.55,55.0,Chicago,medium
41.67,-87.58,1,3,violent,0.3333333333333333,0.6365141893815645,property,0.7773,False,0.0036,0.7773,0.2191,21.9,Chicago,medium
41.67,-87.57000000000001,0,4,other,0.25,1.0397207708399179,property,0.7838,False,0.0034,0.7838,0.2128,21.3,Chicago,medium
41.67,-87.57000000000001,1,6,property,0.3333333333333333,0.6365141893815645,property,0.7833,True,0.0035,0.7833,0.2132,21.3,Chicago,medium
41.67,-87.57000000000001,2,3,property,0.3333333333333333,0.6365141893815645,property,0.783,True,0.0036,0.783,0.2135,21.3,Chicago,medium
41.67,-87.56,0,41,property,0.2926829268292683,0.8571800146382267,property,0.7842,True,0.0035,0.7842,0.2123,21.2,Chicago,medium
41.67,-87.56,1,28,property,0.35714285714285715,0.6279416098352302,property,0.783,True,0.0035,0.783,0.2135,21.4,Chicago,medium
41.67,-87.56,2,41,property,0.43902439024390244,0.8645524047454454,property,0.7834,True,0.0035,0.7834,0.2131,21.3,Chicago,medium
41.67,-87.56,3,35,property,0.5142857142857142,0.7728022463152269,property,0.7793,True,0.0036,0.7793,0.2171,21.7,Chicago,medium
41.67,-87.55,0,10,property,0.4,0.610864323167295,property,0.7837,True,0.0035,0.7837,0.2128,21.3,Chicago,medium
41.67,-87.55,1,14,violent,0.2857142857142857,0.9556998911125343,property,0.7828,False,0.0035,0.7828,0.2137,21.4,Chicago,medium
41.67,-87.55,2,10,violent,0.0,1.0549201679861442,property,0.7817,False,0.0035,0.7817,0.2148,21.5,Chicago,medium
41.67,-87.55,3,25,property,0.16,0.8199696830860377,property,0.782,True,0.0035,0.782,0.2145,21.4,Chicago,medium
41.67,-87.54,0,24,property,0.5833333333333334,0.7214636866925115,property,0.7556,True,0.004,0.7556,0.2404,24.0,Chicago,medium
41.67,-87.54,1,10,property,0.3,0.8979457248567798,property,0.783,True,0.0035,0.783,0.2135,21.3,Chicago,medium
41.67,-87.54,2,25,property,0.36,0.8441124264544575,property,0.7835,True,0.0035,0.7835,0.213,21.3,Chicago,medium
41.67,-87.54,3,27,property,0.8148148148148148,0.4195558923202333,property,0.7829,True,0.0035,0.7829,0.2136,21.4,Chicago,medium
41.68,-87.73,2,4,violent,0.0,0.6931472015900639,property,0.7806,False,0.0036,0.7806,0.2159,21.6,Chicago,medium
41.68,-87.73,3,3,property,0.3333333333333333,0.6365141893815645,property,0.7838,True,0.0035,0.7838,0.2127,21.3,Chicago,medium
41.68,-87.72,0,48,property,0.16666666666666666,0.9673035257822862,violent,0.5171,False,0.0081,0.4748,0.5171,51.7,Chicago,uncertain
41.68,-87.72,1,50,property,0.34,0.9671134041663516,property,0.7543,True,0.0041,0.7543,0.2416,24.2,Chicago,medium
41.68,-87.72,2,58,property,0.10344827586206896,0.9925086555080169,property,0.7158,True,0.0051,0.7158,0.2792,27.9,Chicago,medium
41.68,-87.72,3,75,property,0.36,0.8840599124044269,property,0.7667,True,0.0038,0.7667,0.2295,23.0,Chicago,medium
41.68,-87.71000000000001,0,26,property,0.3076923076923077,1.0100997593541636,property,0.7822,True,0.0035,0.7822,0.2142,21.4,Chicago,medium
41.68,-87.71000000000001,1,8,violent,0.0,1.0821955300387673,property,0.783,False,0.0035,0.783,0.2135,21.3,Chicago,medium
41.68,-87.71000000000001,2,17,property,0.17647058823529413,1.0551016181686426,property,0.7125,True,0.0049,0.7125,0.2825,28.3,Chicago,medium
41.68,-87.71000000000001,3,29,property,0.3448275862068966,0.7562833541179105,property,0.7772,True,0.0036,0.7772,0.2192,21.9,Chicago,medium
41.68,-87.69,0,3,property,0.3333333333333333,0.6365141893815645,property,0.778,True,0.0036,0.778,0.2185,21.8,Chicago,medium
41.68,-87.69,1,3,violent,0.3333333333333333,0.6365141893815645,property,0.7122,False,0.0051,0.7122,0.2827,28.3,Chicago,medium
41.68,-87.69,2,8,violent,0.125,0.9743147528693494,property,0.7831,False,0.0035,0.7831,0.2134,21.3,Chicago,medium
41.68,-87.69,3,8,violent,0.375,0.9002560512685369,property,0.7836,False,0.0035,0.7836,0.2129,21.3,Chicago,medium
41.68,-87.68,0,69,property,0.4057971014492754,0.9191904757256881,property,0.7846,True,0.0035,0.7846,0.2119,21.2,Chicago,medium
41.68,-87.68,1,92,property,0.391304347826087,0.9203136197297483,property,0.7846,True,0.0036,0.7846,0.2118,21.2,Chicago,medium
41.68,-87.68,2,126,property,0.31746031746031744,0.884727462125875,property,0.7846,True,0.0035,0.7846,0.2119,21.2,Chicago,medium
41.68,-87.68,3,136,property,0.47058823529411764,0.7795831285961154,property,0.7844,True,0.0035,0.7844,0.2121,21.2,Chicago,medium
41.68,-87.67,0,120,property,0.3333333333333333,0.8602030628046026,property,0.7798,True,0.0035,0.7798,0.2167,21.7,Chicago,medium
41.68,-87.67,1,115,property,0.1826086956521739,0.9805756284656957,property,0.7836,True,0.0034,0.7836,0.2129,21.3,Chicago,medium
41.68,-87.67,2,145,property,0.1103448275862069,1.0259537911108194,property,0.7819,True,0.0035,0.7819,0.2147,21.5,Chicago,medium
41.68,-87.67,3,156,property,0.09615384615384616,0.9895531005781191,property,0.581,True,0.0066,0.581,0.4124,41.2,Chicago,medium
41.68,-87.66,0,230,property,0.26521739130434785,0.9215215252520899,property,0.7831,True,0.0034,0.7831,0.2134,21.3,Chicago,medium
41.68,-87.66,1,302,property,0.38741721854304634,0.8752624814516978,property,0.7838,True,0.0034,0.7838,0.2127,21.3,Chicago,medium
41.68,-87.66,2,525,property,0.32571428571428573,0.8638481990860363,property,0.7834,True,0.0034,0.7834,0.2131,21.3,Chicago,medium
41.68,-87.66,3,410,property,0.22439024390243903,0.9442220436470239,property,0.7801,True,0.0035,0.7801,0.2164,21.6,Chicago,medium
41.68,-87.65,0,187,property,0.19786096256684493,0.9213707002581827,property,0.7634,True,0.0038,0.7634,0.2328,23.3,Chicago,medium
41.68,-87.65,1,201,property,0.23880597014925373,0.9720275390064926,property,0.7819,True,0.0035,0.7819,0.2147,21.5,Chicago,medium
41.68,-87.65,2,338,property,0.11834319526627218,0.9329884138522488,property,0.6356,True,0.0057,0.6356,0.3587,35.9,Chicago,medium
41.68,-87.65,3,326,property,0.0705521472392638,0.9078962199111328,violent,0.5507,False,0.0084,0.441,0.5507,55.1,Chicago,medium
41.68,-87.64,0,436,property,0.2798165137614679,0.8058862872929591,property,0.6052,True,0.0061,0.6052,0.3887,38.9,Chicago,medium
41.68,-87.64,1,430,property,0.07441860465116279,0.9808301685234108,property,0.7722,True,0.0036,0.7722,0.2242,22.4,Chicago,medium
41.68,-87.64,2,622,property,0.07877813504823152,0.9109448350533756,violent,0.5031,False,0.0077,0.4892,0.5031,50.3,Chicago,uncertain
41.68,-87.64,3,605,property,0.07933884297520662,0.9313034309999673,violent,0.5557,False,0.0084,0.4359,0.5557,55.6,Chicago,medium
41.68,-87.63,0,491,property,0.18533604887983707,0.9001882993155099,property,0.5024,True,0.0075,0.5024,0.4901,49.0,Chicago,uncertain
41.68,-87.63,1,475,property,0.04,0.9786973757822459,property,0.7752,True,0.0036,0.7752,0.2213,22.1,Chicago,medium
41.68,-87.63,2,602,property,0.029900332225913623,0.9670004090967181,violent,0.5604,False,0.0085,0.4312,0.5604,56.0,Chicago,medium
41.68,-87.63,3,684,property,0.07456140350877193,0.8983484903598657,violent,0.563,False,0.0085,0.4285,0.563,56.3,Chicago,medium
41.68,-87.62,0,469,property,0.08528784648187633,0.8783887087846739,violent,0.551,False,0.0084,0.4407,0.551,55.1,Chicago,medium
41.68,-87.62,1,445,property,0.058426966292134834,1.0278326403580265,property,0.7794,True,0.0035,0.7794,0.2171,21.7,Chicago,medium
41.68,-87.62,2,621,violent,0.08373590982286634,0.9654112233520663,violent,0.4996,True,0.0077,0.4928,0.4996,50.0,Chicago,uncertain
41.68,-87.62,3,659,violent,0.06069802731411229,0.94480565274802,violent,0.5579,True,0.0084,0.4336,0.5579,55.8,Chicago,medium
41.68,-87.61,0,23,property,0.21739130434782608,0.9021825489048646,property,0.7545,True,0.0039,0.7545,0.2416,24.2,Chicago,medium
41.68,-87.61,1,21,violent,0.0,0.8515842539195699,property,0.7834,False,0.0034,0.7834,0.2132,21.3,Chicago,medium
41.68,-87.61,2,40,violent,0.0,0.9489154358953991,property,0.7779,False,0.0036,0.7779,0.2186,21.9,Chicago,medium
41.68,-87.61,3,37,violent,0.05405405405405406,0.9167571541585003,property,0.7693,False,0.0037,0.7693,0.227,22.7,Chicago,medium
41.68,-87.60000000000001,0,8,property,0.5,0.562335165779739,violent,0.5416,False,0.0084,0.45,0.5416,54.2,Chicago,uncertain
41.68,-87.60000000000001,1,5,property,0.6,0.5004024447610512,property,0.7834,True,0.0035,0.7834,0.2131,21.3,Chicago,medium
41.68,-87.60000000000001,2,3,property,1.0,4.3446531758480495e-08,property,0.7807,True,0.0036,0.7807,0.2157,21.6,Chicago,medium
41.68,-87.60000000000001,3,3,property,0.3333333333333333,0.6365141893815645,property,0.7828,True,0.0035,0.7828,0.2137,21.4,Chicago,medium
41.68,-87.56,0,4,property,0.25,1.0397207708399179,property,0.6161,True,0.0061,0.6161,0.3778,37.8,Chicago,medium
41.68,-87.56,1,3,property,0.3333333333333333,0.6365141893815645,property,0.7832,True,0.0035,0.7832,0.2132,21.3,Chicago,medium
41.68,-87.56,2,4,property,1.0,4.3446531758480495e-08,property,0.7841,True,0.0035,0.7841,0.2125,21.2,Chicago,medium
41.68,-87.54,0,17,property,0.5882352941176471,0.6779087256441981,property,0.783,True,0.0035,0.783,0.2135,21.4,Chicago,medium
41.68,-87.54,1,39,property,0.5897435897435898,0.6624440344790888,property,0.7841,True,0.0034,0.7841,0.2125,21.2,Chicago,medium
41.68,-87.54,2,88,property,0.7613636363636364,0.47498917898057613,property,0.784,True,0.0034,0.784,0.2126,21.3,Chicago,medium
41.68,-87.54,3,53,property,0.3584905660377358,0.8370430777415143,property,0.7836,True,0.0034,0.7836,0.213,21.3,Chicago,medium
41.68,-87.53,0,9,property,0.1111111111111111,0.6869615976336275,property,0.7837,True,0.0035,0.7837,0.2128,21.3,Chicago,medium
41.68,-87.53,1,9,property,0.5555555555555556,0.5297062202512142,property,0.7812,True,0.0036,0.7812,0.2152,21.5,Chicago,medium
41.68,-87.53,2,15,violent,0.3333333333333333,0.9276173343271816,property,0.7822,False,0.0036,0.7822,0.2142,21.4,Chicago,medium
41.68,-87.53,3,26,violent,0.34615384615384615,0.7657827233140068,property,0.7841,False,0.0035,0.7841,0.2124,21.2,Chicago,medium
41.69,-87.73,2,7,property,0.42857142857142855,0.5982696097102534,property,0.783,True,0.0036,0.783,0.2134,21.3,Chicago,medium
41.69,-87.72,0,21,property,0.47619047619047616,0.7270013625470586,property,0.784,True,0.0035,0.784,0.2125,21.2,Chicago,medium
41.69,-87.72,1,34,property,0.14705882352941177,0.9960459302460973,property,0.7843,True,0.0035,0.7843,0.2121,21.2,Chicago,medium
41.69,-87.72,2,52,violent,0.1346153846153846,1.022905094353313,property,0.7836,False,0.0035,0.7836,0.2129,21.3,Chicago,medium
41.69,-87.72,3,37,violent,0.1891891891891892,1.0024374473202595,property,0.7841,False,0.0035,0.7841,0.2124,21.2,Chicago,medium
41.69,-87.71000000000001,0,61,property,0.4098360655737705,0.8901978125813683,property,0.7832,True,0.0036,0.7832,0.2133,21.3,Chicago,medium
41.69,-87.71000000000001,1,45,property,0.06666666666666667,1.0851886129676505,property,0.7837,True,0.0036,0.7837,0.2128,21.3,Chicago,medium
41.69,-87.71000000000001,2,82,property,0.15853658536585366,1.057395950978033,property,0.7777,True,0.0037,0.7777,0.2186,21.9,Chicago,medium
