lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
24.900000000000002,67.06,0,57,violent,0.42105263157894735,0.8286255442137294,violent,0.9567,True,0.0065,0.0368,0.9567,95.7,Karachi,high
24.900000000000002,67.08,0,86,violent,0.38372093023255816,0.8994989508181033,violent,0.9551,True,0.0065,0.0384,0.9551,95.5,Karachi,high
24.900000000000002,67.205,0,95,violent,0.5578947368421052,0.7921278730114418,violent,0.9549,True,0.0065,0.0385,0.9549,95.5,Karachi,high
24.905,66.97,0,147,violent,0.5510204081632653,0.7784743612452626,violent,0.9535,True,0.0066,0.0399,0.9535,95.3,Karachi,high
24.905,67.06,0,99,violent,0.6666666666666666,0.661612885737922,violent,0.9564,True,0.0065,0.0371,0.9564,95.6,Karachi,high
24.905,67.08,0,48,violent,0.5833333333333334,0.7710112190144534,violent,0.9556,True,0.0065,0.0379,0.9556,95.6,Karachi,high
24.905,67.08500000000001,0,48,violent,0.4166666666666667,0.8239592165010823,violent,0.956,True,0.0065,0.0375,0.956,95.6,Karachi,high
24.905,67.09,0,35,violent,0.5714285714285714,0.6236633064750114,violent,0.9545,True,0.0066,0.0389,0.9545,95.5,Karachi,high
24.905,67.095,0,59,violent,0.3728813559322034,0.9295966711080998,violent,0.956,True,0.0065,0.0375,0.956,95.6,Karachi,high
24.905,67.19,0,129,violent,0.6434108527131783,0.6853897280421308,violent,0.955,True,0.0066,0.0384,0.955,95.5,Karachi,high
24.91,66.965,0,109,violent,0.5688073394495413,0.7767116543314341,violent,0.9542,True,0.0065,0.0393,0.9542,95.4,Karachi,high
24.91,66.97,0,227,violent,0.8458149779735683,0.3981121031974457,violent,0.9543,True,0.0066,0.0391,0.9543,95.4,Karachi,high
24.91,67.05,0,158,violent,0.6518987341772152,0.6801008925306357,violent,0.9562,True,0.0065,0.0373,0.9562,95.6,Karachi,high
24.91,67.055,0,92,violent,0.6739130434782609,0.6498764081571564,violent,0.9558,True,0.0065,0.0376,0.9558,95.6,Karachi,high
24.91,67.08,0,40,violent,0.45,0.8311846035483756,violent,0.9531,True,0.0066,0.0403,0.9531,95.3,Karachi,high
24.91,67.08500000000001,0,186,violent,0.4838709677419355,0.8342485192940596,violent,0.9551,True,0.0065,0.0384,0.9551,95.5,Karachi,high
24.91,67.09,0,43,violent,0.5116279069767442,0.7490033389244966,violent,0.9557,True,0.0066,0.0377,0.9557,95.6,Karachi,high
24.915,66.965,0,167,violent,0.6347305389221557,0.6539243934835937,violent,0.9537,True,0.0065,0.0398,0.9537,95.4,Karachi,high
24.915,67.03,0,47,violent,0.6382978723404256,0.7053725344343396,violent,0.9553,True,0.0065,0.0381,0.9553,95.5,Karachi,high
24.915,67.035,0,112,violent,0.4642857142857143,0.8866667102401355,violent,0.9555,True,0.0065,0.038,0.9555,95.5,Karachi,high
24.915,67.055,0,50,violent,0.58,0.7462893121592362,violent,0.9569,True,0.0065,0.0366,0.9569,95.7,Karachi,high
24.915,67.06,0,104,violent,0.6442307692307693,0.6993589720097132,violent,0.9569,True,0.0065,0.0366,0.9569,95.7,Karachi,high
24.915,67.09,0,51,violent,0.5686274509803921,0.7249928344869101,violent,0.9568,True,0.0065,0.0367,0.9568,95.7,Karachi,high
24.915,67.095,0,30,violent,0.6,0.6828690186734607,violent,0.956,True,0.0066,0.0375,0.956,95.6,Karachi,high
24.915,67.1,0,278,violent,0.564748201438849,0.7864978747102054,violent,0.956,True,0.0066,0.0374,0.956,95.6,Karachi,high
24.92,66.975,0,109,violent,0.6238532110091743,0.7118857587022368,violent,0.9543,True,0.0066,0.0391,0.9543,95.4,Karachi,high
24.92,67.075,0,38,violent,0.6052631578947368,0.6981658241742699,violent,0.9559,True,0.0065,0.0376,0.9559,95.6,Karachi,high
24.92,67.08500000000001,0,44,violent,0.5454545454545454,0.7595473914748635,violent,0.9558,True,0.0065,0.0376,0.9558,95.6,Karachi,high
24.92,67.09,0,34,violent,0.5588235294117647,0.7464108392315237,violent,0.9551,True,0.0066,0.0383,0.9551,95.5,Karachi,high
24.92,67.1,0,46,violent,0.6304347826086957,0.7148386023658708,violent,0.9555,True,0.0065,0.0379,0.9555,95.6,Karachi,high
24.925,66.985,0,176,violent,0.875,0.30911194178810747,violent,0.9543,True,0.0066,0.0391,0.9543,95.4,Karachi,high
24.925,67.0,0,197,violent,0.5939086294416244,0.7488835266420097,violent,0.9539,True,0.0066,0.0395,0.9539,95.4,Karachi,high
24.925,67.04,0,43,violent,0.5116279069767442,0.8142549216127751,violent,0.9565,True,0.0065,0.037,0.9565,95.6,Karachi,high
24.925,67.07000000000001,0,104,violent,0.5096153846153846,0.8434513229048581,violent,0.9562,True,0.0065,0.0373,0.9562,95.6,Karachi,high
24.925,67.09,0,51,violent,0.6078431372549019,0.6236590891615156,violent,0.9563,True,0.0065,0.0372,0.9563,95.6,Karachi,high
24.925,67.095,0,34,violent,0.38235294117647056,0.9199577867396591,violent,0.9558,True,0.0065,0.0376,0.9558,95.6,Karachi,high
24.925,67.1,0,139,violent,0.4460431654676259,0.8437824999017315,violent,0.9566,True,0.0065,0.0368,0.9566,95.7,Karachi,high
24.93,67.005,0,141,violent,0.5531914893617021,0.7739990967620016,violent,0.9538,True,0.0065,0.0396,0.9538,95.4,Karachi,high
24.93,67.03,0,58,violent,0.5689655172413793,0.7780548000754774,violent,0.9552,True,0.0066,0.0382,0.9552,95.5,Karachi,high
24.93,67.04,0,48,violent,0.6041666666666666,0.7321334611166898,violent,0.9559,True,0.0066,0.0375,0.9559,95.6,Karachi,high
24.93,67.07000000000001,0,32,violent,0.34375,0.9461401996818655,violent,0.9548,True,0.0066,0.0386,0.9548,95.5,Karachi,high
24.93,67.09,0,48,violent,0.6458333333333334,0.6390034696788455,violent,0.9565,True,0.0065,0.037,0.9565,95.7,Karachi,high
24.93,67.105,0,51,violent,0.37254901960784315,0.8926403905290403,violent,0.9544,True,0.0066,0.0391,0.9544,95.4,Karachi,high
24.935000000000002,66.97,0,256,violent,0.91796875,0.24999903894560743,violent,0.9532,True,0.0066,0.0402,0.9532,95.3,Karachi,high
24.935000000000002,67.01,0,105,violent,0.5904761904761905,0.7194267464444154,violent,0.9566,True,0.0065,0.0369,0.9566,95.7,Karachi,high
24.935000000000002,67.045,0,39,violent,0.6666666666666666,0.6431352418420987,violent,0.9547,True,0.0067,0.0386,0.9547,95.5,Karachi,high
24.935000000000002,67.05,0,37,violent,0.40540540540540543,0.9216623419637526,violent,0.9572,True,0.0065,0.0363,0.9572,95.7,Karachi,high
24.935000000000002,67.075,0,91,violent,0.4835164835164835,0.8595158338736892,violent,0.9561,True,0.0065,0.0374,0.9561,95.6,Karachi,high
24.935000000000002,67.09,0,689,violent,0.5994194484760522,0.7490673896236447,violent,0.955,True,0.0066,0.0384,0.955,95.5,Karachi,high
24.935000000000002,67.1,0,49,violent,0.5510204081632653,0.793386189928249,violent,0.9562,True,0.0065,0.0373,0.9562,95.6,Karachi,high
24.94,66.96000000000001,0,162,violent,0.6790123456790124,0.6443435983099662,violent,0.9539,True,0.0066,0.0395,0.9539,95.4,Karachi,high
24.94,67.0,0,111,violent,0.7837837837837838,0.5123286754661291,violent,0.954,True,0.0066,0.0394,0.954,95.4,Karachi,high
24.94,67.005,0,112,violent,0.7589285714285714,0.5286280974077818,violent,0.9558,True,0.0065,0.0377,0.9558,95.6,Karachi,high
24.94,67.02,0,94,violent,0.6063829787234043,0.7441899249164168,violent,0.9566,True,0.0065,0.0369,0.9566,95.7,Karachi,high
24.94,67.025,0,190,violent,0.5210526315789473,0.8013257219618362,violent,0.9547,True,0.0066,0.0387,0.9547,95.5,Karachi,high
24.94,67.05,0,48,violent,0.3333333333333333,0.9596147939120492,violent,0.9553,True,0.0065,0.0381,0.9553,95.5,Karachi,high
24.945,66.98,0,246,violent,0.2032520325203252,0.7695784702071474,violent,0.9504,True,0.0066,0.043,0.9504,95.0,Karachi,high
24.945,67.01,0,219,violent,0.6940639269406392,0.6300634391350954,violent,0.9555,True,0.0065,0.0379,0.9555,95.6,Karachi,high
24.945,67.015,0,477,violent,0.7148846960167715,0.5944085495673658,violent,0.9544,True,0.0065,0.0391,0.9544,95.4,Karachi,high
24.945,67.04,0,42,violent,0.5952380952380952,0.7554946250315024,violent,0.956,True,0.0065,0.0375,0.956,95.6,Karachi,high
24.945,67.05,0,43,violent,0.4883720930232558,0.7994298810337903,violent,0.9559,True,0.0065,0.0376,0.9559,95.6,Karachi,high
24.945,67.075,0,88,violent,0.5,0.8427803021302684,violent,0.9559,True,0.0066,0.0376,0.9559,95.6,Karachi,high
24.95,67.0,0,91,violent,0.6593406593406593,0.6497582822311448,violent,0.9557,True,0.0065,0.0378,0.9557,95.6,Karachi,high
24.95,67.045,0,54,violent,0.5740740740740741,0.7827653877516431,violent,0.9556,True,0.0066,0.0379,0.9556,95.6,Karachi,high
24.95,67.05,0,43,violent,0.6976744186046512,0.6035208463841599,violent,0.9552,True,0.0065,0.0382,0.9552,95.5,Karachi,high
24.955000000000002,66.99,0,88,violent,0.7159090909090909,0.5651029542970302,violent,0.9553,True,0.0066,0.0381,0.9553,95.5,Karachi,high
24.955000000000002,66.995,0,93,violent,0.6236559139784946,0.7305522378662321,violent,0.956,True,0.0065,0.0375,0.956,95.6,Karachi,high
24.955000000000002,67.05,0,42,violent,0.5238095238095238,0.7801307795266323,violent,0.9573,True,0.0065,0.0362,0.9573,95.7,Karachi,high
24.955000000000002,67.065,0,39,violent,0.7435897435897436,0.5272482785913567,violent,0.9547,True,0.0066,0.0387,0.9547,95.5,Karachi,high
24.96,67.05,0,32,violent,0.375,0.9002560512685369,violent,0.9555,True,0.0067,0.0379,0.9555,95.5,Karachi,high
24.98,67.03,0,105,violent,0.6952380952380952,0.5856863888225714,violent,0.9548,True,0.0066,0.0386,0.9548,95.5,Karachi,high
24.985,67.03,0,104,violent,0.75,0.5583855159450896,violent,0.9544,True,0.0066,0.039,0.9544,95.4,Karachi,high
24.985,67.035,0,81,violent,0.7160493827160493,0.6071143849123157,violent,0.955,True,0.0066,0.0384,0.955,95.5,Karachi,high
24.985,67.055,0,117,violent,0.5726495726495726,0.7902537851598884,violent,0.956,True,0.0065,0.0375,0.956,95.6,Karachi,high
24.990000000000002,67.065,0,120,violent,0.5583333333333333,0.8056861153423498,violent,0.9557,True,0.0065,0.0378,0.9557,95.6,Karachi,high
24.995,67.035,0,131,violent,0.6946564885496184,0.5928336806309291,violent,0.9545,True,0.0066,0.0389,0.9545,95.5,Karachi,high
24.995,67.06,0,99,violent,0.6161616161616161,0.7185111424600712,violent,0.9557,True,0.0065,0.0377,0.9557,95.6,Karachi,high
25.0,67.065,0,236,violent,0.75,0.5401396562519233,violent,0.9547,True,0.0066,0.0387,0.9547,95.5,Karachi,high
25.005,67.06,0,93,violent,0.6989247311827957,0.5942861740359272,violent,0.9564,True,0.0065,0.037,0.9564,95.6,Karachi,high
25.005,67.075,0,122,violent,0.7131147540983607,0.6145735614417608,violent,0.9565,True,0.0065,0.037,0.9565,95.7,Karachi,high
25.01,67.115,0,187,violent,0.10160427807486631,0.8347742410755834,violent,0.9524,True,0.0067,0.0409,0.9524,95.2,Karachi,high
25.025000000000002,67.125,0,273,other,0.22344322344322345,0.9022414120925998,violent,0.9564,False,0.0073,0.0364,0.9564,95.6,Karachi,high
25.045,67.105,0,171,violent,0.4619883040935672,0.8904171967356069,violent,0.9549,True,0.0067,0.0384,0.9549,95.5,Karachi,high
25.075,67.075,0,99,violent,0.36363636363636365,0.9642817775109773,violent,0.9544,True,0.0067,0.0389,0.9544,95.4,Karachi,high
