lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
39.910000000000004,-75.15,2,92,property,0.7391304347826086,0.5544125390693886,property,0.9449,True,0.0464,0.9449,0.0087,0.9,Philadelphia,high
39.910000000000004,-75.15,3,118,property,0.5677966101694916,0.74673971095032,property,0.9437,True,0.0476,0.9437,0.0087,0.9,Philadelphia,high
39.910000000000004,-75.14,0,12,property,0.5,0.5623351657797391,property,0.9293,True,0.0616,0.9293,0.009,0.9,Philadelphia,high
39.910000000000004,-75.14,1,9,property,0.5555555555555556,0.5297062202512142,property,0.7409,True,0.2497,0.7409,0.0094,0.9,Philadelphia,medium
39.910000000000004,-75.14,2,106,property,0.7169811320754716,0.5277961130022559,property,0.9448,True,0.0465,0.9448,0.0087,0.9,Philadelphia,high
39.910000000000004,-75.14,3,65,property,0.5692307692307692,0.5210040621201415,property,0.9363,True,0.0549,0.9363,0.0089,0.9,Philadelphia,high
39.92,-75.25,0,42,property,0.0,1.0769865220544765,property,0.9299,True,0.061,0.9299,0.0091,0.9,Philadelphia,high
39.92,-75.25,1,20,property,0.15,1.0670938948757507,property,0.8744,True,0.1147,0.8744,0.0109,1.1,Philadelphia,high
39.92,-75.25,2,56,property,0.14285714285714285,0.8899225323739497,property,0.9409,True,0.0503,0.9409,0.0088,0.9,Philadelphia,high
39.92,-75.25,3,57,property,0.19298245614035087,0.8014025333889943,property,0.9081,True,0.0829,0.9081,0.009,0.9,Philadelphia,high
39.92,-75.24,0,407,other,0.20638820638820637,0.9706466447319575,property,0.6759,False,0.3153,0.6759,0.0088,0.9,Philadelphia,medium
39.92,-75.24,1,180,property,0.011111111111111112,1.017477115985418,property,0.9218,True,0.0693,0.9218,0.0089,0.9,Philadelphia,high
39.92,-75.24,2,602,property,0.19102990033222592,0.8749330724786825,property,0.9203,True,0.0708,0.9203,0.0089,0.9,Philadelphia,high
39.92,-75.24,3,532,property,0.287593984962406,0.912227281438901,property,0.7326,True,0.2585,0.7326,0.0089,0.9,Philadelphia,medium
39.92,-75.23,0,602,other,0.3239202657807309,0.9133065339337019,property,0.6852,False,0.3059,0.6852,0.0089,0.9,Philadelphia,medium
39.92,-75.23,1,259,property,0.3088803088803089,0.9211326137927927,property,0.7005,True,0.2907,0.7005,0.0088,0.9,Philadelphia,medium
39.92,-75.23,2,795,property,0.31069182389937106,0.8950723930335976,property,0.9098,True,0.0813,0.9098,0.0089,0.9,Philadelphia,high
39.92,-75.23,3,804,property,0.11567164179104478,0.9533738175649669,property,0.7344,True,0.2565,0.7344,0.0091,0.9,Philadelphia,medium
39.92,-75.22,0,104,other,0.10576923076923077,1.018505365237728,property,0.6887,False,0.3024,0.6887,0.0089,0.9,Philadelphia,medium
39.92,-75.22,1,50,property,0.28,0.6534182158635494,property,0.8208,True,0.1695,0.8208,0.0097,1.0,Philadelphia,high
39.92,-75.22,2,312,property,0.3782051282051282,0.736839785664865,property,0.9425,True,0.0487,0.9425,0.0088,0.9,Philadelphia,high
39.92,-75.22,3,225,property,0.38222222222222224,0.827115856337745,property,0.9382,True,0.053,0.9382,0.0088,0.9,Philadelphia,high
39.92,-75.21000000000001,0,30,property,0.0,1.0549201679861442,property,0.7715,True,0.2191,0.7715,0.0094,0.9,Philadelphia,medium
39.92,-75.21000000000001,1,13,violent,0.07692307692307693,1.0123308391031733,property,0.9193,False,0.0711,0.9193,0.0096,1.0,Philadelphia,high
39.92,-75.21000000000001,2,53,property,0.5471698113207547,0.8217064902556372,property,0.9403,True,0.0509,0.9403,0.0088,0.9,Philadelphia,high
39.92,-75.21000000000001,3,56,property,0.07142857142857142,0.8982053397041498,property,0.9359,True,0.0552,0.9359,0.0089,0.9,Philadelphia,high
39.92,-75.2,0,4,property,0.0,0.6931472015900639,property,0.9299,True,0.0611,0.9299,0.009,0.9,Philadelphia,high
39.92,-75.2,2,12,property,0.6666666666666666,0.4505612301390093,property,0.9403,True,0.0509,0.9403,0.0088,0.9,Philadelphia,high
39.92,-75.2,3,6,property,0.3333333333333333,0.6365141893815645,property,0.9176,True,0.0726,0.9176,0.0098,1.0,Philadelphia,high
39.92,-75.19,0,239,property,0.5062761506276151,0.7319827074588596,property,0.88,True,0.111,0.88,0.009,0.9,Philadelphia,high
39.92,-75.19,1,86,property,0.313953488372093,0.9901932664311087,property,0.8219,True,0.1687,0.8219,0.0094,0.9,Philadelphia,high
39.92,-75.19,2,540,property,0.6444444444444445,0.6138527186872247,property,0.9453,True,0.046,0.9453,0.0087,0.9,Philadelphia,high
39.92,-75.19,3,516,property,0.5930232558139535,0.6421174973605237,property,0.9406,True,0.0506,0.9406,0.0088,0.9,Philadelphia,high
39.92,-75.18,0,232,property,0.5301724137931034,0.8272583787331417,property,0.9277,True,0.0632,0.9277,0.0091,0.9,Philadelphia,high
39.92,-75.18,1,132,property,0.5606060606060606,0.7849633206918272,property,0.9323,True,0.0588,0.9323,0.0089,0.9,Philadelphia,high
39.92,-75.18,2,486,property,0.6460905349794238,0.5585064246520319,property,0.9446,True,0.0467,0.9446,0.0088,0.9,Philadelphia,high
39.92,-75.18,3,472,property,0.6038135593220338,0.5744888874177134,property,0.9428,True,0.0484,0.9428,0.0088,0.9,Philadelphia,high
39.92,-75.17,0,316,property,0.04746835443037975,1.0092354432071877,property,0.8878,True,0.1032,0.8878,0.009,0.9,Philadelphia,high
39.92,-75.17,1,137,property,0.35766423357664234,0.805533134556909,property,0.9354,True,0.0558,0.9354,0.0088,0.9,Philadelphia,high
39.92,-75.17,2,795,property,0.4981132075471698,0.717676517270524,property,0.9449,True,0.0464,0.9449,0.0087,0.9,Philadelphia,high
39.92,-75.17,3,688,property,0.32848837209302323,0.8539498016043285,property,0.9427,True,0.0486,0.9427,0.0087,0.9,Philadelphia,high
39.92,-75.16,0,488,property,0.12704918032786885,1.072939584561783,property,0.72,True,0.271,0.72,0.0091,0.9,Philadelphia,medium
39.92,-75.16,1,233,property,0.24034334763948498,1.0410339120711354,property,0.682,True,0.3092,0.682,0.0088,0.9,Philadelphia,medium
39.92,-75.16,2,768,property,0.34375,0.8561651597318021,property,0.7475,True,0.2434,0.7475,0.0092,0.9,Philadelphia,medium
39.92,-75.16,3,735,property,0.20272108843537415,0.9494831491687294,property,0.7448,True,0.2462,0.7448,0.009,0.9,Philadelphia,medium
39.92,-75.15,0,243,property,0.2551440329218107,0.9486063046873965,property,0.9046,True,0.0865,0.9046,0.0089,0.9,Philadelphia,high
39.92,-75.15,1,109,property,0.3761467889908257,0.8260109551352286,property,0.826,True,0.1649,0.826,0.0091,0.9,Philadelphia,high
