lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
38.86,-76.99,1,44,property,0.22727272727272727,0.6670936951773296,property,0.5902,True,0.4098,0.5902,0.0,0.0,DC,medium
38.86,-76.99,2,76,property,0.6842105263157895,0.43616234667244785,property,0.582,True,0.418,0.582,0.0,0.0,DC,medium
38.86,-76.99,3,91,property,0.6263736263736264,0.4815689371424565,property,0.583,True,0.417,0.583,0.0,0.0,DC,medium
38.86,-76.98,0,31,property,0.2903225806451613,0.6503906619495732,property,0.6696,True,0.3304,0.6696,0.0,0.0,DC,medium
38.86,-76.98,1,19,violent,0.2631578947368421,0.6581100086082702,property,0.5811,False,0.4189,0.5811,0.0,0.0,DC,medium
38.86,-76.98,2,25,property,0.68,0.439669900684939,property,0.5841,True,0.4159,0.5841,0.0,0.0,DC,medium
38.86,-76.98,3,29,property,0.6551724137931034,0.45969304123207455,property,0.5845,True,0.4155,0.5845,0.0,0.0,DC,medium
38.86,-76.97,0,101,property,0.40594059405940597,0.6083265506314655,property,0.587,True,0.413,0.587,0.0,0.0,DC,medium
38.86,-76.97,1,53,property,0.4716981132075472,0.5773540702891689,property,0.6554,True,0.3446,0.6554,0.0,0.0,DC,medium
38.86,-76.97,2,141,property,0.900709219858156,0.1974698109336855,property,0.5816,True,0.4184,0.5816,0.0,0.0,DC,medium
38.86,-76.97,3,141,property,0.8156028368794326,0.30759526336326465,property,0.5799,True,0.4201,0.5799,0.0,0.0,DC,medium
38.86,-76.96000000000001,0,31,property,0.6774193548387096,0.44180336929147856,property,0.5834,True,0.4166,0.5834,0.0,0.0,DC,medium
38.86,-76.96000000000001,1,10,property,0.6,0.5004024447610512,property,0.5883,True,0.4117,0.5883,0.0,0.0,DC,medium
38.86,-76.96000000000001,2,25,property,0.92,0.16794416928949474,property,0.587,True,0.413,0.587,0.0,0.0,DC,medium
38.86,-76.96000000000001,3,37,property,0.6756756756756757,0.44323792975106696,property,0.5834,True,0.4166,0.5834,0.0,0.0,DC,medium
38.86,-76.95,0,11,violent,0.09090909090909091,0.6890092595109152,property,0.5798,False,0.4202,0.5798,0.0,0.0,DC,medium
38.86,-76.95,1,18,property,0.1111111111111111,0.6869615976336275,property,0.5826,True,0.4174,0.5826,0.0,0.0,DC,medium
38.86,-76.95,2,32,property,0.9375,0.1390608200389462,property,0.585,True,0.415,0.585,0.0,0.0,DC,medium
38.86,-76.95,3,28,property,0.9285714285714286,0.15407612524021919,property,0.5833,True,0.4167,0.5833,0.0,0.0,DC,medium
38.87,-77.02,0,5,violent,0.2,0.6730116880595105,property,0.5882,False,0.4118,0.5882,0.0,0.0,DC,medium
38.87,-77.02,1,4,violent,0.0,0.6931472015900639,property,0.5833,False,0.4167,0.5833,0.0,0.0,DC,medium
38.87,-77.02,2,12,property,0.5,0.562335165779739,property,0.5809,True,0.4191,0.5809,0.0,0.0,DC,medium
38.87,-77.02,3,8,property,1.0,4.3446531758480495e-08,property,0.5818,True,0.4182,0.5818,0.0,0.0,DC,medium
38.87,-77.01,0,62,property,0.6451612903225806,0.4674577084021467,property,0.5862,True,0.4138,0.5862,0.0,0.0,DC,medium
38.87,-77.01,1,24,property,0.6666666666666666,0.4505612301390093,property,0.5859,True,0.4141,0.5859,0.0,0.0,DC,medium
38.87,-77.01,2,58,property,0.9655172413793104,0.08709954482794156,property,0.5798,True,0.4202,0.5798,0.0,0.0,DC,medium
38.87,-77.01,3,52,property,1.0,4.3446531758480495e-08,property,0.5798,True,0.4202,0.5798,0.0,0.0,DC,medium
38.87,-77.0,0,22,property,0.7272727272727273,0.39830713513024285,property,0.5789,True,0.4211,0.5789,0.0,0.0,DC,medium
38.87,-77.0,1,4,property,1.0,4.3446531758480495e-08,property,0.5846,True,0.4154,0.5846,0.0,0.0,DC,medium
38.87,-77.0,2,23,property,0.9130434782608695,0.17884493426126857,property,0.5847,True,0.4153,0.5847,0.0,0.0,DC,medium
38.87,-77.0,3,27,property,1.0,4.3446531758480495e-08,property,0.5868,True,0.4132,0.5868,0.0,0.0,DC,medium
38.87,-76.99,0,25,property,0.12,0.6859298212897089,property,0.5807,True,0.4193,0.5807,0.0,0.0,DC,medium
38.87,-76.99,1,9,property,0.5555555555555556,0.5297062202512142,property,0.5831,True,0.4169,0.5831,0.0,0.0,DC,medium
38.87,-76.99,2,26,property,0.9230769230769231,0.16302365105460817,property,0.582,True,0.418,0.582,0.0,0.0,DC,medium
38.87,-76.99,3,27,property,0.7037037037037037,0.4194833906099632,property,0.5838,True,0.4162,0.5838,0.0,0.0,DC,medium
38.87,-76.98,0,62,property,0.3225806451612903,0.6401759234335282,property,0.5887,True,0.4113,0.5887,0.0,0.0,DC,medium
38.87,-76.98,1,31,property,0.2903225806451613,0.6503906619495732,property,0.72,True,0.28,0.72,0.0,0.0,DC,medium
38.87,-76.98,2,70,property,0.7714285714285715,0.355382917613894,property,0.5827,True,0.4173,0.5827,0.0,0.0,DC,medium
38.87,-76.98,3,72,property,0.6388888888888888,0.47223487863601105,property,0.5817,True,0.4183,0.5817,0.0,0.0,DC,medium
38.87,-76.97,0,64,property,0.125,0.6853142283144098,property,0.5832,True,0.4168,0.5832,0.0,0.0,DC,medium
38.87,-76.97,1,50,property,0.36,0.6268694786688227,property,0.6399,True,0.3601,0.6399,0.0,0.0,DC,medium
38.87,-76.97,2,85,property,0.6,0.5004024447610512,property,0.5793,True,0.4207,0.5793,0.0,0.0,DC,medium
38.87,-76.97,3,103,property,0.7475728155339806,0.37912500979975894,property,0.5791,True,0.4209,0.5791,0.0,0.0,DC,medium
38.87,-76.96000000000001,0,31,property,0.8709677419354839,0.2392171153005616,property,0.5803,True,0.4197,0.5803,0.0,0.0,DC,medium
38.87,-76.96000000000001,1,17,property,0.6470588235294118,0.4659992782183092,property,0.5816,True,0.4184,0.5816,0.0,0.0,DC,medium
38.87,-76.96000000000001,2,55,property,0.9636363636363636,0.09087614296539133,property,0.588,True,0.412,0.588,0.0,0.0,DC,medium
38.87,-76.96000000000001,3,62,property,0.967741935483871,0.08256495967656696,property,0.5841,True,0.4159,0.5841,0.0,0.0,DC,medium
38.87,-76.95,0,25,property,0.52,0.5510799492591587,property,0.5816,True,0.4184,0.5816,0.0,0.0,DC,medium
38.87,-76.95,1,11,property,0.6363636363636364,0.4741393343069638,property,0.5875,True,0.4125,0.5875,0.0,0.0,DC,medium
38.87,-76.95,2,22,property,0.9090909090909091,0.1849074207061342,property,0.5821,True,0.4179,0.5821,0.0,0.0,DC,medium
38.87,-76.95,3,22,property,0.8181818181818182,0.30463611876786795,property,0.5805,True,0.4195,0.5805,0.0,0.0,DC,medium
38.87,-76.94,0,19,property,0.5789473684210527,0.5146531866375419,property,0.5977,True,0.4023,0.5977,0.0,0.0,DC,medium
38.87,-76.94,1,9,property,0.1111111111111111,0.6869615976336275,property,0.6532,True,0.3468,0.6532,0.0,0.0,DC,medium
38.87,-76.94,2,25,property,0.84,0.2787693932130839,property,0.5807,True,0.4193,0.5807,0.0,0.0,DC,medium
38.87,-76.94,3,13,property,1.0,4.3446531758480495e-08,property,0.5814,True,0.4186,0.5814,0.0,0.0,DC,medium
38.87,-76.93,0,6,property,0.3333333333333333,0.6365141893815645,property,0.5898,True,0.4102,0.5898,0.0,0.0,DC,medium
38.88,-77.03,0,12,property,1.0,4.3446531758480495e-08,property,0.5793,True,0.4207,0.5793,0.0,0.0,DC,medium
38.88,-77.03,1,9,property,0.7777777777777778,0.3488321172174657,property,0.5791,True,0.4209,0.5791,0.0,0.0,DC,medium
38.88,-77.03,2,11,property,1.0,4.3446531758480495e-08,property,0.581,True,0.419,0.581,0.0,0.0,DC,medium
38.88,-77.03,3,15,property,0.8666666666666667,0.2449300482729712,property,0.5849,True,0.4151,0.5849,0.0,0.0,DC,medium
38.88,-77.02,0,94,property,0.5957446808510638,0.5033378979645526,property,0.5831,True,0.4169,0.5831,0.0,0.0,DC,medium
38.88,-77.02,1,38,property,0.6842105263157895,0.43616234667244785,property,0.5775,True,0.4225,0.5775,0.0,0.0,DC,medium
38.88,-77.02,2,97,property,0.9381443298969072,0.13795278978576098,property,0.5814,True,0.4186,0.5814,0.0,0.0,DC,medium
38.88,-77.02,3,104,property,0.8269230769230769,0.29445509462713204,property,0.5801,True,0.4199,0.5801,0.0,0.0,DC,medium
38.88,-77.01,0,151,property,0.8013245033112583,0.3236254378394904,property,0.5773,True,0.4227,0.5773,0.0,0.0,DC,medium
38.88,-77.01,1,57,property,0.5087719298245614,0.5574651909400559,property,0.5779,True,0.4221,0.5779,0.0,0.0,DC,medium
38.88,-77.01,2,154,property,0.8961038961038961,0.20421172066738588,property,0.5806,True,0.4194,0.5806,0.0,0.0,DC,medium
38.88,-77.01,3,160,property,0.9375,0.1390608200389462,property,0.5788,True,0.4212,0.5788,0.0,0.0,DC,medium
38.88,-77.0,0,79,property,0.6455696202531646,0.4671443907126362,property,0.5769,True,0.4231,0.5769,0.0,0.0,DC,medium
38.88,-77.0,1,28,property,0.7142857142857143,0.4101163396015586,property,0.5811,True,0.4189,0.5811,0.0,0.0,DC,medium
38.88,-77.0,2,149,property,0.959731543624161,0.09856106827203343,property,0.5835,True,0.4165,0.5835,0.0,0.0,DC,medium
38.88,-77.0,3,124,property,0.9032258064516129,0.19373850243846125,property,0.5829,True,0.4171,0.5829,0.0,0.0,DC,medium
38.88,-76.99,0,109,property,0.5963302752293578,0.5029356071482654,property,0.5788,True,0.4212,0.5788,0.0,0.0,DC,medium
38.88,-76.99,1,34,property,0.8235294117647058,0.29843583412793667,property,0.5759,True,0.4241,0.5759,0.0,0.0,DC,medium
38.88,-76.99,2,149,property,0.959731543624161,0.09856106827203343,property,0.5863,True,0.4137,0.5863,0.0,0.0,DC,medium
38.88,-76.99,3,126,property,0.8888888888888888,0.21455917668511182,property,0.5801,True,0.4199,0.5801,0.0,0.0,DC,medium
38.88,-76.98,0,42,property,0.3333333333333333,0.6365141893815645,property,0.5822,True,0.4178,0.5822,0.0,0.0,DC,medium
38.88,-76.98,1,27,property,0.5555555555555556,0.5297062202512142,property,0.5802,True,0.4198,0.5802,0.0,0.0,DC,medium
38.88,-76.98,2,48,property,0.875,0.23379168019593355,property,0.5832,True,0.4168,0.5832,0.0,0.0,DC,medium
38.88,-76.98,3,38,property,0.7368421052631579,0.3893772576243704,property,0.5788,True,0.4212,0.5788,0.0,0.0,DC,medium
38.88,-76.97,0,12,property,0.3333333333333333,0.6365141893815645,property,0.6649,True,0.3351,0.6649,0.0,0.0,DC,medium
38.88,-76.97,1,5,property,0.2,0.6730116880595105,property,0.5975,True,0.4025,0.5975,0.0,0.0,DC,medium
38.88,-76.97,2,10,property,1.0,4.3446531758480495e-08,property,0.5838,True,0.4162,0.5838,0.0,0.0,DC,medium
38.88,-76.97,3,18,property,0.4444444444444444,0.590842267408006,property,0.5879,True,0.4121,0.5879,0.0,0.0,DC,medium
38.88,-76.96000000000001,0,31,violent,0.0967741935483871,0.6884572428241712,property,0.6572,False,0.3428,0.6572,0.0,0.0,DC,medium
38.88,-76.96000000000001,1,9,violent,0.1111111111111111,0.6869615976336275,property,0.6044,False,0.3956,0.6044,0.0,0.0,DC,medium
38.88,-76.96000000000001,2,23,property,0.7391304347826086,0.3872123965224141,property,0.5808,True,0.4192,0.5808,0.0,0.0,DC,medium
38.88,-76.96000000000001,3,25,property,0.52,0.5510799492591587,property,0.5827,True,0.4173,0.5827,0.0,0.0,DC,medium
38.88,-76.95,0,19,property,0.15789473684210525,0.6806295089342997,property,0.5818,True,0.4182,0.5818,0.0,0.0,DC,medium
38.88,-76.95,1,3,property,1.0,4.3446531758480495e-08,property,0.5844,True,0.4156,0.5844,0.0,0.0,DC,medium
38.88,-76.95,2,20,property,0.8,0.3250829947896311,property,0.5822,True,0.4178,0.5822,0.0,0.0,DC,medium
38.88,-76.95,3,18,property,0.6666666666666666,0.4505612301390093,property,0.5884,True,0.4116,0.5884,0.0,0.0,DC,medium
38.88,-76.94,0,39,property,0.07692307692307693,0.6901856970518843,property,0.6126,True,0.3874,0.6126,0.0,0.0,DC,medium
38.88,-76.94,1,28,violent,0.0,0.6931472015900639,property,0.5843,False,0.4157,0.5843,0.0,0.0,DC,medium
38.88,-76.94,2,35,property,0.8285714285714286,0.29250848990315453,property,0.5824,True,0.4176,0.5824,0.0,0.0,DC,medium
38.88,-76.94,3,45,property,0.7777777777777778,0.3488321172174657,property,0.5806,True,0.4194,0.5806,0.0,0.0,DC,medium
38.88,-76.93,0,80,property,0.525,0.5481810768647869,property,0.5995,True,0.4005,0.5995,0.0,0.0,DC,medium
38.88,-76.93,1,43,property,0.4418604651162791,0.5920726220225339,property,0.6674,True,0.3326,0.6674,0.0,0.0,DC,medium
38.88,-76.93,2,64,property,0.6875,0.4333988945806127,property,0.5816,True,0.4184,0.5816,0.0,0.0,DC,medium
38.88,-76.93,3,77,property,0.7142857142857143,0.4101163396015586,property,0.5845,True,0.4155,0.5845,0.0,0.0,DC,medium
38.88,-76.92,0,4,violent,0.0,0.6931472015900639,property,0.5934,False,0.4066,0.5934,0.0,0.0,DC,medium
38.88,-76.92,2,9,property,1.0,4.3446531758480495e-08,property,0.5881,True,0.4119,0.5881,0.0,0.0,DC,medium
38.88,-76.92,3,5,property,1.0,4.3446531758480495e-08,property,0.5905,True,0.4095,0.5905,0.0,0.0,DC,medium
38.89,-77.03,0,7,property,1.0,4.3446531758480495e-08,property,0.5817,True,0.4183,0.5817,0.0,0.0,DC,medium
38.89,-77.03,1,4,property,1.0,4.3446531758480495e-08,property,0.5849,True,0.4151,0.5849,0.0,0.0,DC,medium
38.89,-77.03,2,5,property,1.0,4.3446531758480495e-08,property,0.5839,True,0.4161,0.5839,0.0,0.0,DC,medium
38.89,-77.03,3,9,property,1.0,4.3446531758480495e-08,property,0.5815,True,0.4185,0.5815,0.0,0.0,DC,medium
38.89,-77.02,0,21,property,0.7142857142857143,0.4101163396015586,property,0.5763,True,0.4237,0.5763,0.0,0.0,DC,medium
38.89,-77.02,1,11,property,0.45454545454545453,0.5859526394408641,property,0.5805,True,0.4195,0.5805,0.0,0.0,DC,medium
38.89,-77.02,2,13,property,0.6923076923076923,0.4293230432245591,property,0.5768,True,0.4232,0.5768,0.0,0.0,DC,medium
38.89,-77.02,3,29,property,0.9310344827586207,0.149994945183686,property,0.5782,True,0.4218,0.5782,0.0,0.0,DC,medium
38.89,-77.01,0,4,property,1.0,4.3446531758480495e-08,property,0.7287,True,0.2713,0.7287,0.0,0.0,DC,medium
38.89,-77.01,2,4,property,1.0,4.3446531758480495e-08,property,0.5839,True,0.4161,0.5839,0.0,0.0,DC,medium
38.89,-77.01,3,3,property,0.3333333333333333,0.6365141893815645,property,0.5824,True,0.4176,0.5824,0.0,0.0,DC,medium
38.89,-77.0,0,50,property,0.64,0.4713935080619665,property,0.5762,True,0.4238,0.5762,0.0,0.0,DC,medium
38.89,-77.0,1,19,property,0.6842105263157895,0.43616234667244785,property,0.5774,True,0.4226,0.5774,0.0,0.0,DC,medium
38.89,-77.0,2,135,property,0.9703703703703703,0.07710644145782493,property,0.581,True,0.419,0.581,0.0,0.0,DC,medium
38.89,-77.0,3,114,property,0.9649122807017544,0.08831980383496373,property,0.5816,True,0.4184,0.5816,0.0,0.0,DC,medium
38.89,-76.99,0,63,property,0.3968253968253968,0.6122032475571055,property,0.5768,True,0.4232,0.5768,0.0,0.0,DC,medium
38.89,-76.99,1,27,property,0.7777777777777778,0.3488321172174657,property,0.5777,True,0.4223,0.5777,0.0,0.0,DC,medium
38.89,-76.99,2,103,property,0.9611650485436893,0.09576331507959375,property,0.5808,True,0.4192,0.5808,0.0,0.0,DC,medium
38.89,-76.99,3,110,property,0.9636363636363636,0.09087614296539133,property,0.5803,True,0.4197,0.5803,0.0,0.0,DC,medium
38.89,-76.98,0,72,property,0.3888888888888889,0.6154983033836805,property,0.5831,True,0.4169,0.5831,0.0,0.0,DC,medium
38.89,-76.98,1,33,property,0.7575757575757576,0.36933314299958536,property,0.5796,True,0.4204,0.5796,0.0,0.0,DC,medium
38.89,-76.98,2,82,property,0.8536585365853658,0.2617645043705168,property,0.5814,True,0.4186,0.5814,0.0,0.0,DC,medium
38.89,-76.98,3,91,property,0.6483516483516484,0.4650020764447866,property,0.5805,True,0.4195,0.5805,0.0,0.0,DC,medium
38.89,-76.96000000000001,0,48,property,0.375,0.6210863956574245,property,0.6379,True,0.3621,0.6379,0.0,0.0,DC,medium
38.89,-76.96000000000001,1,27,property,0.4074074074074074,0.607693444986529,property,0.6036,True,0.3964,0.6036,0.0,0.0,DC,medium
38.89,-76.96000000000001,2,56,property,0.8571428571428571,0.2573186620097789,property,0.5802,True,0.4198,0.5802,0.0,0.0,DC,medium
38.89,-76.96000000000001,3,60,property,0.6,0.5004024447610512,property,0.5834,True,0.4166,0.5834,0.0,0.0,DC,medium
38.89,-76.95,0,102,property,0.37254901960784315,0.6220491497477781,property,0.5865,True,0.4135,0.5865,0.0,0.0,DC,medium
38.89,-76.95,1,48,property,0.4166666666666667,0.6036372726199547,property,0.6732,True,0.3268,0.6732,0.0,0.0,DC,medium
38.89,-76.95,2,111,property,0.7837837837837838,0.34254152935269455,property,0.5777,True,0.4223,0.5777,0.0,0.0,DC,medium
38.89,-76.95,3,122,property,0.7540983606557377,0.37276337506771723,property,0.5858,True,0.4142,0.5858,0.0,0.0,DC,medium
38.89,-76.94,0,79,property,0.3924050632911392,0.6140476569162827,property,0.5867,True,0.4133,0.5867,0.0,0.0,DC,medium
38.89,-76.94,1,24,property,0.25,0.6615632592196846,property,0.5894,True,0.4106,0.5894,0.0,0.0,DC,medium
38.89,-76.94,2,70,property,0.8571428571428571,0.2573186620097789,property,0.5817,True,0.4183,0.5817,0.0,0.0,DC,medium
38.89,-76.94,3,72,property,0.8333333333333334,0.28683600449259056,property,0.586,True,0.414,0.586,0.0,0.0,DC,medium
38.89,-76.93,0,60,property,0.5333333333333333,0.5432728025168938,property,0.6167,True,0.3833,0.6167,0.0,0.0,DC,medium
38.89,-76.93,1,27,property,0.4074074074074074,0.607693444986529,property,0.6165,True,0.3835,0.6165,0.0,0.0,DC,medium
38.89,-76.93,2,69,property,0.7391304347826086,0.3872123965224141,property,0.5836,True,0.4164,0.5836,0.0,0.0,DC,medium
38.89,-76.93,3,61,property,0.639344262295082,0.47189030719207403,property,0.5876,True,0.4124,0.5876,0.0,0.0,DC,medium
38.89,-76.92,0,41,property,0.36585365853658536,0.6246436016588889,property,0.5882,True,0.4118,0.5882,0.0,0.0,DC,medium
38.89,-76.92,1,29,property,0.3793103448275862,0.6193763108453361,property,0.603,True,0.397,0.603,0.0,0.0,DC,medium
38.89,-76.92,2,55,property,0.5272727272727272,0.5468520134106766,property,0.583,True,0.417,0.583,0.0,0.0,DC,medium
